link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,mvmt_txt_id
42433,18689,19132,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0447798 33.6551891, -112.0447040 33.6551581)",,33,32,2,0,
41993,18690,18691,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0447043 33.6551896, -112.0446289 33.6551902)",,33,32,1,0,
42434,18690,19133,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0447043 33.6551896, -112.0446286 33.6551586)",,33,32,2,0,
41994,18691,18692,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0446289 33.6551902, -112.0445535 33.6551907)",,33,32,1,0,
42435,18691,19134,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0446289 33.6551902, -112.0445532 33.6551591)",,33,32,2,0,
41995,18692,18693,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0445535 33.6551907, -112.0444781 33.6551912)",,33,32,1,0,
42436,18692,19135,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0445535 33.6551907, -112.0444778 33.6551596)",,33,32,2,0,
41996,18693,18694,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0444781 33.6551912, -112.0444026 33.6551917)",,33,32,1,0,
42437,18693,19136,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0444781 33.6551912, -112.0444023 33.6551602)",,33,32,2,0,
41997,18694,18695,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0444026 33.6551917, -112.0443272 33.6551922)",,33,32,1,0,
42438,18694,19137,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0444026 33.6551917, -112.0443269 33.6551607)",,33,32,2,0,
41998,18695,18696,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0443272 33.6551922, -112.0442518 33.6551928)",,33,32,1,0,
42439,18695,19138,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0443272 33.6551922, -112.0442515 33.6551612)",,33,32,2,0,
41999,18696,18697,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0442518 33.6551928, -112.0441764 33.6551933)",,33,32,1,0,
42440,18696,19139,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0442518 33.6551928, -112.0441761 33.6551617)",,33,32,2,0,
42000,18697,18698,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0441764 33.6551933, -112.0441009 33.6551938)",,33,32,1,0,
42441,18697,19140,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0441764 33.6551933, -112.0441006 33.6551622)",,33,32,2,0,
42001,18698,18699,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0441009 33.6551938, -112.0440255 33.6551943)",,33,32,1,0,
42442,18698,19141,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0441009 33.6551938, -112.0440252 33.6551627)",,33,32,2,0,
42002,18699,18700,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0440255 33.6551943, -112.0439501 33.6551948)",,33,32,1,0,
42443,18699,19142,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0440255 33.6551943, -112.0439498 33.6551633)",,33,32,2,0,
42003,18700,18701,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0439501 33.6551948, -112.0438747 33.6551953)",,33,32,1,0,
42444,18700,19143,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0439501 33.6551948, -112.0438744 33.6551638)",,33,32,2,0,
42004,18701,18702,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0438747 33.6551953, -112.0437993 33.6551959)",,33,32,1,0,
42445,18701,19144,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0438747 33.6551953, -112.0437989 33.6551643)",,33,32,2,0,
42005,18702,18703,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0437993 33.6551959, -112.0437238 33.6551964)",,33,32,1,0,
42446,18702,19145,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0437993 33.6551959, -112.0437235 33.6551648)",,33,32,2,0,
42006,18703,18704,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0437238 33.6551964, -112.0436484 33.6551969)",,33,32,1,0,
42447,18703,19146,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0437238 33.6551964, -112.0436481 33.6551653)",,33,32,2,0,
42007,18704,18705,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0436484 33.6551969, -112.0435730 33.6551974)",,33,32,1,0,
42448,18704,19147,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0436484 33.6551969, -112.0435727 33.6551658)",,33,32,2,0,
42008,18705,18706,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0435730 33.6551974, -112.0434976 33.6551979)",,33,32,1,0,
42449,18705,19148,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0435730 33.6551974, -112.0434972 33.6551664)",,33,32,2,0,
42009,18706,18707,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0434976 33.6551979, -112.0434221 33.6551985)",,33,32,1,0,
42450,18706,19149,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0434976 33.6551979, -112.0434218 33.6551669)",,33,32,2,0,
42010,18707,18708,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0434221 33.6551985, -112.0433467 33.6551990)",,33,32,1,0,
42451,18707,19150,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0434221 33.6551985, -112.0433464 33.6551674)",,33,32,2,0,
42011,18708,18709,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0433467 33.6551990, -112.0432713 33.6551995)",,33,32,1,0,
42452,18708,19151,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0433467 33.6551990, -112.0432710 33.6551679)",,33,32,2,0,
42012,18709,18710,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0432713 33.6551995, -112.0431959 33.6552000)",,33,32,1,0,
42453,18709,19152,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0432713 33.6551995, -112.0431955 33.6551684)",,33,32,2,0,
42013,18710,18711,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0431959 33.6552000, -112.0431204 33.6552005)",,33,32,1,0,
42454,18710,19153,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0431959 33.6552000, -112.0431201 33.6551690)",,33,32,2,0,
42014,18711,18712,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0431204 33.6552005, -112.0430450 33.6552010)",,33,32,1,0,
42455,18711,19154,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0431204 33.6552005, -112.0430447 33.6551695)",,33,32,2,0,
42015,18712,18713,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0430450 33.6552010, -112.0429696 33.6552016)",,33,32,1,0,
42456,18712,19155,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0430450 33.6552010, -112.0429693 33.6551700)",,33,32,2,0,
42016,18713,18714,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0429696 33.6552016, -112.0428942 33.6552021)",,33,32,1,0,
42457,18713,19156,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0429696 33.6552016, -112.0428938 33.6551705)",,33,32,2,0,
42017,18714,18715,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0428942 33.6552021, -112.0428187 33.6552026)",,33,32,1,0,
42458,18714,19157,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0428942 33.6552021, -112.0428184 33.6551710)",,33,32,2,0,
42018,18715,18716,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0428187 33.6552026, -112.0427433 33.6552031)",,33,32,1,0,
42459,18715,19158,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0428187 33.6552026, -112.0427430 33.6551715)",,33,32,2,0,
42019,18716,18717,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0427433 33.6552031, -112.0426679 33.6552036)",,33,32,1,0,
42460,18716,19159,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0427433 33.6552031, -112.0426676 33.6551721)",,33,32,2,0,
42020,18717,18718,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0426679 33.6552036, -112.0425925 33.6552041)",,33,32,1,0,
42461,18717,19160,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0426679 33.6552036, -112.0425922 33.6551726)",,33,32,2,0,
42021,18718,18719,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0425925 33.6552041, -112.0425170 33.6552047)",,33,32,1,0,
42462,18718,19161,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0425925 33.6552041, -112.0425167 33.6551731)",,33,32,2,0,
42022,18719,18720,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0425170 33.6552047, -112.0424416 33.6552052)",,33,32,1,0,
42463,18719,19162,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0425170 33.6552047, -112.0424413 33.6551736)",,33,32,2,0,
42023,18720,18721,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0424416 33.6552052, -112.0423662 33.6552057)",,33,32,1,0,
42464,18720,19163,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0424416 33.6552052, -112.0423659 33.6551741)",,33,32,2,0,
42024,18721,18722,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0423662 33.6552057, -112.0422908 33.6552062)",,33,32,1,0,
42465,18721,19164,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0423662 33.6552057, -112.0422905 33.6551746)",,33,32,2,0,
42025,18722,18723,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0422908 33.6552062, -112.0422153 33.6552067)",,33,32,1,0,
42466,18722,19165,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0422908 33.6552062, -112.0422150 33.6551752)",,33,32,2,0,
42026,18723,18724,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0422153 33.6552067, -112.0421399 33.6552072)",,33,32,1,0,
42467,18723,19166,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0422153 33.6552067, -112.0421396 33.6551757)",,33,32,2,0,
42027,18724,18725,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0421399 33.6552072, -112.0420645 33.6552078)",,33,32,1,0,
42468,18724,19167,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0421399 33.6552072, -112.0420642 33.6551762)",,33,32,2,0,
42028,18725,18726,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0420645 33.6552078, -112.0419891 33.6552083)",,33,32,1,0,
42469,18725,19168,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0420645 33.6552078, -112.0419888 33.6551767)",,33,32,2,0,
42029,18726,18727,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0419891 33.6552083, -112.0419136 33.6552088)",,33,32,1,0,
42470,18726,19169,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0419891 33.6552083, -112.0419133 33.6551772)",,33,32,2,0,
42030,18727,18728,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0419136 33.6552088, -112.0418382 33.6552093)",,33,32,1,0,
42471,18727,19170,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0419136 33.6552088, -112.0418379 33.6551777)",,33,32,2,0,
42031,18728,18729,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0418382 33.6552093, -112.0417628 33.6552098)",,33,32,1,0,
42472,18728,19171,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0418382 33.6552093, -112.0417625 33.6551783)",,33,32,2,0,
42032,18729,18730,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0417628 33.6552098, -112.0416874 33.6552103)",,33,32,1,0,
42473,18729,19172,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0417628 33.6552098, -112.0416871 33.6551788)",,33,32,2,0,
42033,18730,18731,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0416874 33.6552103, -112.0416119 33.6552109)",,33,32,1,0,
42474,18730,19173,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0416874 33.6552103, -112.0416116 33.6551793)",,33,32,2,0,
42034,18731,18732,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0416119 33.6552109, -112.0415365 33.6552114)",,33,32,1,0,
42475,18731,19174,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0416119 33.6552109, -112.0415362 33.6551798)",,33,32,2,0,
42035,18732,18733,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0415365 33.6552114, -112.0414611 33.6552119)",,33,32,1,0,
42476,18732,19175,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0415365 33.6552114, -112.0414608 33.6551803)",,33,32,2,0,
42036,18733,18734,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0414611 33.6552119, -112.0413857 33.6552124)",,33,32,1,0,
42477,18733,19176,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0414611 33.6552119, -112.0413854 33.6551808)",,33,32,2,0,
42037,18734,18735,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0413857 33.6552124, -112.0413102 33.6552129)",,33,32,1,0,
42478,18734,19177,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0413857 33.6552124, -112.0413099 33.6551814)",,33,32,2,0,
42038,18735,18736,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0413102 33.6552129, -112.0412348 33.6552134)",,33,32,1,0,
42479,18735,19178,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0413102 33.6552129, -112.0412345 33.6551819)",,33,32,2,0,
42039,18736,18737,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0412348 33.6552134, -112.0411594 33.6552140)",,33,32,1,0,
42480,18736,19179,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0412348 33.6552134, -112.0411591 33.6551824)",,33,32,2,0,
42040,18737,18738,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0411594 33.6552140, -112.0410840 33.6552145)",,33,32,1,0,
42481,18737,19180,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0411594 33.6552140, -112.0410837 33.6551829)",,33,32,2,0,
42041,18738,18739,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0410840 33.6552145, -112.0410085 33.6552150)",,33,32,1,0,
42482,18738,19181,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0410840 33.6552145, -112.0410082 33.6551834)",,33,32,2,0,
42042,18739,18740,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0410085 33.6552150, -112.0409331 33.6552155)",,33,32,1,0,
42483,18739,19182,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0410085 33.6552150, -112.0409328 33.6551839)",,33,32,2,0,
42043,18740,18741,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0409331 33.6552155, -112.0408577 33.6552160)",,33,32,1,0,
42484,18740,19183,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0409331 33.6552155, -112.0408574 33.6551845)",,33,32,2,0,
42044,18741,18742,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0408577 33.6552160, -112.0407823 33.6552165)",,33,32,1,0,
42485,18741,19184,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0408577 33.6552160, -112.0407820 33.6551850)",,33,32,2,0,
42045,18742,18743,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0407823 33.6552165, -112.0407068 33.6552171)",,33,32,1,0,
42486,18742,19185,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0407823 33.6552165, -112.0407065 33.6551855)",,33,32,2,0,
42046,18743,18744,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0407068 33.6552171, -112.0406314 33.6552176)",,33,32,1,0,
42487,18743,19186,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0407068 33.6552171, -112.0406311 33.6551860)",,33,32,2,0,
42047,18744,18745,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0406314 33.6552176, -112.0405560 33.6552181)",,33,32,1,0,
42488,18744,19187,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0406314 33.6552176, -112.0405557 33.6551865)",,33,32,2,0,
42048,18745,18746,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0405560 33.6552181, -112.0404806 33.6552186)",,33,32,1,0,
42489,18745,19188,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0405560 33.6552181, -112.0404803 33.6551870)",,33,32,2,0,
42049,18746,18747,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0404806 33.6552186, -112.0404052 33.6552191)",,33,32,1,0,
42490,18746,19189,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0404806 33.6552186, -112.0404048 33.6551876)",,33,32,2,0,
42050,18747,18748,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0404052 33.6552191, -112.0403297 33.6552196)",,33,32,1,0,
42491,18747,19190,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0404052 33.6552191, -112.0403294 33.6551881)",,33,32,2,0,
42051,18748,18749,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0403297 33.6552196, -112.0402543 33.6552202)",,33,32,1,0,
42492,18748,19191,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0403297 33.6552196, -112.0402540 33.6551886)",,33,32,2,0,
42052,18749,18750,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0402543 33.6552202, -112.0401789 33.6552207)",,33,32,1,0,
42493,18749,19192,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0402543 33.6552202, -112.0401786 33.6551891)",,33,32,2,0,
42053,18750,18751,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0401789 33.6552207, -112.0401035 33.6552212)",,33,32,1,0,
42494,18750,19193,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0401789 33.6552207, -112.0401031 33.6551896)",,33,32,2,0,
42054,18751,18752,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0401035 33.6552212, -112.0400280 33.6552217)",,33,32,1,0,
42495,18751,19194,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0401035 33.6552212, -112.0400277 33.6551901)",,33,32,2,0,
42055,18752,18753,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0400280 33.6552217, -112.0399526 33.6552222)",,33,32,1,0,
42496,18752,19195,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0400280 33.6552217, -112.0399523 33.6551906)",,33,32,2,0,
42056,18753,18754,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0399526 33.6552222, -112.0398772 33.6552227)",,33,32,1,0,
42497,18753,19196,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0399526 33.6552222, -112.0398769 33.6551912)",,33,32,2,0,
42057,18754,18755,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0398772 33.6552227, -112.0398018 33.6552232)",,33,32,1,0,
42498,18754,19197,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0398772 33.6552227, -112.0398014 33.6551917)",,33,32,2,0,
42058,18755,18756,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0398018 33.6552232, -112.0397263 33.6552238)",,33,32,1,0,
42499,18755,19198,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0398018 33.6552232, -112.0397260 33.6551922)",,33,32,2,0,
42059,18756,18757,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0397263 33.6552238, -112.0396509 33.6552243)",,33,32,1,0,
42500,18756,19199,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0397263 33.6552238, -112.0396506 33.6551927)",,33,32,2,0,
42060,18757,18758,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0396509 33.6552243, -112.0395755 33.6552248)",,33,32,1,0,
42501,18757,19200,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0396509 33.6552243, -112.0395752 33.6551932)",,33,32,2,0,
42061,18758,18759,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0395755 33.6552248, -112.0395001 33.6552253)",,33,32,1,0,
42502,18758,19201,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0395755 33.6552248, -112.0394997 33.6551937)",,33,32,2,0,
42062,18759,18760,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0395001 33.6552253, -112.0394246 33.6552258)",,33,32,1,0,
42503,18759,19202,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0395001 33.6552253, -112.0394243 33.6551943)",,33,32,2,0,
42063,18760,18761,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0394246 33.6552258, -112.0393492 33.6552263)",,33,32,1,0,
42504,18760,19203,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0394246 33.6552258, -112.0393489 33.6551948)",,33,32,2,0,
42064,18761,18762,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0393492 33.6552263, -112.0392738 33.6552269)",,33,32,1,0,
42505,18761,19204,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0393492 33.6552263, -112.0392735 33.6551953)",,33,32,2,0,
42065,18762,18763,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0392738 33.6552269, -112.0391984 33.6552274)",,33,32,1,0,
42506,18762,19205,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0392738 33.6552269, -112.0391981 33.6551958)",,33,32,2,0,
42066,18763,18764,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0391984 33.6552274, -112.0391229 33.6552279)",,33,32,1,0,
42507,18763,19206,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0391984 33.6552274, -112.0391226 33.6551963)",,33,32,2,0,
42067,18764,18765,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0391229 33.6552279, -112.0390475 33.6552284)",,33,32,1,0,
42508,18764,19207,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0391229 33.6552279, -112.0390472 33.6551968)",,33,32,2,0,
42068,18765,18766,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0390475 33.6552284, -112.0389721 33.6552289)",,33,32,1,0,
42509,18765,19208,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0390475 33.6552284, -112.0389718 33.6551973)",,33,32,2,0,
42069,18766,18767,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0389721 33.6552289, -112.0388967 33.6552294)",,33,32,1,0,
42510,18766,19209,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0389721 33.6552289, -112.0388964 33.6551979)",,33,32,2,0,
42070,18767,18768,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0388967 33.6552294, -112.0388212 33.6552299)",,33,32,1,0,
42511,18767,19210,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0388967 33.6552294, -112.0388209 33.6551984)",,33,32,2,0,
42071,18768,18769,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0388212 33.6552299, -112.0387458 33.6552305)",,33,32,1,0,
42512,18768,19211,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0388212 33.6552299, -112.0387455 33.6551989)",,33,32,2,0,
42072,18769,18770,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0387458 33.6552305, -112.0386704 33.6552310)",,33,32,1,0,
42513,18769,19212,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0387458 33.6552305, -112.0386701 33.6551994)",,33,32,2,0,
42073,18770,18771,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0386704 33.6552310, -112.0385950 33.6552315)",,33,32,1,0,
42514,18770,19213,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0386704 33.6552310, -112.0385947 33.6551999)",,33,32,2,0,
42074,18771,18772,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0385950 33.6552315, -112.0385195 33.6552320)",,33,32,1,0,
42515,18771,19214,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0385950 33.6552315, -112.0385192 33.6552004)",,33,32,2,0,
42075,18772,18773,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0385195 33.6552320, -112.0384441 33.6552325)",,33,32,1,0,
42516,18772,19215,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0385195 33.6552320, -112.0384438 33.6552009)",,33,32,2,0,
42076,18773,18774,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0384441 33.6552325, -112.0383687 33.6552330)",,33,32,1,0,
42517,18773,19216,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0384441 33.6552325, -112.0383684 33.6552015)",,33,32,2,0,
42077,18774,18775,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0383687 33.6552330, -112.0382933 33.6552335)",,33,32,1,0,
42518,18774,19217,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0383687 33.6552330, -112.0382930 33.6552020)",,33,32,2,0,
42078,18775,18776,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0382933 33.6552335, -112.0382178 33.6552341)",,33,32,1,0,
42519,18775,19218,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0382933 33.6552335, -112.0382175 33.6552025)",,33,32,2,0,
42079,18776,18777,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0382178 33.6552341, -112.0381424 33.6552346)",,33,32,1,0,
42520,18776,19219,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0382178 33.6552341, -112.0381421 33.6552030)",,33,32,2,0,
42080,18777,18778,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0381424 33.6552346, -112.0380670 33.6552351)",,33,32,1,0,
42521,18777,19220,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0381424 33.6552346, -112.0380667 33.6552035)",,33,32,2,0,
42081,18778,18779,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0380670 33.6552351, -112.0379916 33.6552356)",,33,32,1,0,
42522,18778,19221,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0380670 33.6552351, -112.0379913 33.6552040)",,33,32,2,0,
42082,18779,18780,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0379916 33.6552356, -112.0379161 33.6552361)",,33,32,1,0,
42523,18779,19222,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0379916 33.6552356, -112.0379158 33.6552046)",,33,32,2,0,
42083,18780,18781,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0379161 33.6552361, -112.0378407 33.6552366)",,33,32,1,0,
42524,18780,19223,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0379161 33.6552361, -112.0378404 33.6552051)",,33,32,2,0,
42084,18781,18782,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0378407 33.6552366, -112.0377653 33.6552371)",,33,32,1,0,
42525,18781,19224,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0378407 33.6552366, -112.0377650 33.6552056)",,33,32,2,0,
42085,18782,18783,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0377653 33.6552371, -112.0376899 33.6552377)",,33,32,1,0,
42526,18782,19225,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0377653 33.6552371, -112.0376896 33.6552061)",,33,32,2,0,
42086,18783,18784,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0376899 33.6552377, -112.0376144 33.6552382)",,33,32,1,0,
42527,18783,19226,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0376899 33.6552377, -112.0376141 33.6552066)",,33,32,2,0,
42087,18784,18785,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0376144 33.6552382, -112.0375390 33.6552387)",,33,32,1,0,
42528,18784,19227,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0376144 33.6552382, -112.0375387 33.6552071)",,33,32,2,0,
42088,18785,18786,,1,6.99,1,1800,20,,4,,"LINESTRING (-112.0375390 33.6552387, -112.0374636 33.6552392)",,33,32,1,0,
42529,18785,19228,,1,7.82,1,1800,20,,4,,"LINESTRING (-112.0375390 33.6552387, -112.0374633 33.6552076)",,33,32,2,0,
